lot_frontage,overall_qual,mas_vnr_area,exter_qual,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,total_bsmt_sf,heating_qc,central_air,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,kitchen_qual,totrms_abvgrd,fireplaces,garage_type,garage_finish,garage_cars,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,fence,log_saleprice,yrs_since_year_remod_add,yrs_since_year_built,log_lot_area,ms_zoning_rm,ms_zoning_others,lot_shape_reg,lot_shape_others,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_idotrr,neighborhood_mitchel,neighborhood_names,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_others,roof_style_hip,roof_style_others,exterior_1st_hdboard,exterior_1st_metalsd,exterior_1st_plywood,exterior_1st_vinylsd,exterior_1st_wd_sdng,exterior_1st_others,mas_vnr_type_none,mas_vnr_type_others,foundation_cblock,foundation_pconc,foundation_others,ms_subclass_30,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_80,ms_subclass_120,ms_subclass_160,ms_subclass_others
107.29544747257557,7,668.0,4,5,3,2,6,700.0,1840.0,5,1,2032,0,2032,1.0,3,0,4,7,0,5,3,3.0,2,0,46,192,0,12.611537753638338,24,25,10.074495349429808,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79.0,6,0.0,3,3,3,2,5,655.0,655.0,5,1,1194,0,1194,0.0,1,0,3,6,1,3,3,2.0,2,0,0,192,0,11.979799201207037,62,62,9.094929520464856,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
24.0,7,50.0,4,4,3,1,1,0.0,970.0,5,1,970,739,1709,0.0,2,0,4,7,0,1,1,2.0,2,0,40,0,0,11.831379196088763,17,17,7.8328075165248645,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
73.0,7,228.0,4,4,3,3,1,0.0,1616.0,5,1,1616,0,1616,0.0,2,0,4,7,0,5,2,3.0,2,208,59,0,0,12.354492650648448,16,16,9.069698042173716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58.33368245013588,6,0.0,4,3,3,1,1,0.0,768.0,3,1,768,0,768,0.0,1,0,3,4,0,1,1,2.0,0,0,0,84,0,11.449453042014655,71,91,8.74687531957003,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
93.11178364109753,5,65.0,3,3,3,1,1,0.0,872.0,2,0,872,0,872,0.0,1,0,2,5,1,1,1,1.0,0,0,0,116,0,11.56171562913966,71,97,9.771611931222546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
60.0,4,0.0,3,3,3,1,1,0.0,520.0,2,0,520,0,520,0.0,1,0,2,4,0,1,1,1.0,2,49,0,87,0,11.134589024250317,71,94,8.752107198329362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
80.0,5,361.0,3,3,3,1,3,443.0,1105.0,3,1,1105,1169,2274,0.0,2,0,3,12,0,1,1,2.0,2,0,0,0,0,11.946654038351252,61,61,9.358760377094455,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50.0,5,0.0,4,3,1,1,1,0.0,936.0,5,1,936,665,1601,0.0,2,0,3,6,0,0,0,0.0,0,0,0,0,0,11.774135217090894,18,96,8.893984438939794,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35.0,5,0.0,3,3,3,1,4,168.0,616.0,5,1,616,616,1232,0.0,1,0,3,6,0,1,1,2.0,2,280,0,143,0,11.643953727376633,71,111,8.427487278331744,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
63.0,9,748.0,5,5,3,1,6,1904.0,2216.0,5,1,2234,0,2234,1.0,2,0,5,9,1,5,3,3.0,2,0,60,0,0,13.1260306447518,12,13,9.765546451422905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
100.0,5,0.0,3,3,3,2,1,0.0,876.0,4,1,876,540,1416,0.0,1,1,3,7,1,1,1,3.0,2,418,0,194,0,11.94405831982697,71,106,9.446597562435775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
60.0,4,0.0,3,3,3,1,5,240.0,864.0,4,1,864,0,864,0.0,1,0,3,5,0,1,1,2.0,2,200,0,0,2,11.77528972943772,15,50,9.104979856318357,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
32.0,6,197.0,3,5,3,1,6,864.0,1189.0,5,1,1189,0,1189,1.0,2,0,3,4,0,5,2,2.0,2,0,122,0,0,11.986049221552207,24,24,8.411832675758411,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
48.0,9,572.0,5,5,4,1,6,415.0,1666.0,5,1,1666,0,1666,1.0,2,0,4,6,1,5,2,2.0,2,228,75,0,0,12.644617856906528,15,15,8.759825595314295,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
67.0,7,0.0,4,4,3,1,6,833.0,1176.0,5,1,1200,0,1200,1.0,2,0,4,5,0,5,2,2.0,2,0,41,0,0,12.127570417375216,18,18,9.218606116393214,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
70.0,5,0.0,3,4,3,1,3,377.0,928.0,3,1,928,0,928,0.0,1,0,3,4,0,5,1,1.0,2,261,0,156,0,11.790557201568507,21,65,9.495519314209846,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
80.0,5,128.0,3,4,3,2,5,553.0,1288.0,3,1,1336,0,1336,0.0,2,0,3,6,1,5,2,2.0,2,312,11,0,0,12.0015054797889,52,52,9.169518377455928,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30.0,7,120.0,4,4,3,3,6,280.0,600.0,5,1,600,600,1200,0.0,2,1,4,4,0,1,2,2.0,2,0,172,0,0,11.951180395901384,17,17,8.07558263667172,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
75.40761623757633,6,0.0,3,3,3,3,6,828.0,1427.0,4,1,1427,0,1427,0.0,2,0,3,7,0,5,2,2.0,2,0,0,0,0,12.117241431823558,52,52,9.315060682746585,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
87.3958313742983,7,254.0,4,4,3,2,6,762.0,860.0,5,1,1212,780,1992,1.0,2,1,4,7,2,5,2,2.0,2,225,32,0,0,12.259613412458204,19,25,9.635281256585003,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
70.0,7,0.0,4,4,3,1,2,36.0,754.0,5,1,754,786,1540,1.0,2,1,4,6,0,5,2,2.0,2,140,32,0,0,12.122691036591123,27,27,9.11701821474481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
64.0,5,0.0,3,0,0,0,0,0.0,0.0,3,1,1535,0,1535,0.0,2,0,3,8,0,5,1,2.0,2,0,0,0,4,11.685684782260491,42,42,8.85623355614316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
84.19917050388216,5,86.0,3,3,3,3,6,1014.0,1152.0,3,1,1152,0,1152,1.0,1,0,3,6,1,5,2,2.0,2,227,0,0,0,12.103486056755072,57,57,9.554780778246572,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
80.0,8,30.0,4,4,3,1,6,60.0,1141.0,5,1,1151,0,1151,1.0,2,0,4,5,0,5,3,2.0,2,0,60,0,0,12.01974306733868,14,15,8.167068178341237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
88.0,6,54.0,3,3,3,3,4,588.0,1138.0,5,1,1138,0,1138,0.0,1,0,3,6,1,5,2,2.0,2,0,0,0,3,11.904967552746252,61,61,9.636392113692736,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
74.0,5,0.0,3,3,3,1,3,438.0,894.0,4,1,1074,0,1074,0.0,1,0,4,6,1,1,1,2.0,2,0,72,0,2,11.728036844587175,65,65,8.915969311373605,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
60.0,9,246.0,5,5,3,1,6,1153.0,1561.0,5,1,1561,0,1561,1.0,2,0,5,6,1,5,3,2.0,2,203,47,0,0,12.533576212168626,16,16,8.89740886527095,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
83.0,8,397.0,4,4,3,1,5,527.0,1342.0,5,1,1358,1368,2726,0.0,2,1,4,9,1,5,2,3.0,2,307,169,168,0,12.765688433465597,26,26,9.212238569259263,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
53.0,9,296.0,5,5,3,4,6,1337.0,1884.0,5,1,1884,0,1884,1.0,2,0,5,7,1,5,3,3.0,2,214,76,0,0,12.866179972011919,17,17,9.642187721358466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58.0,4,0.0,3,3,3,2,5,348.0,528.0,5,1,605,0,605,1.0,1,0,3,5,0,0,0,0.0,0,0,0,144,0,11.362102575235644,19,101,9.115809888129949,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
103.0,8,0.0,5,4,5,2,6,1044.0,1426.0,5,1,1671,0,1671,1.0,3,0,5,6,1,5,2,2.0,2,280,90,0,2,12.577636201962656,14,45,9.697692639556532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
72.0,3,0.0,3,2,3,1,1,0.0,245.0,3,0,797,0,797,0.0,1,0,3,5,0,0,0,0.0,0,0,36,94,0,10.691944912900398,71,121,9.147613542067878,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
71.0,6,0.0,3,5,3,1,5,690.0,804.0,5,1,804,1157,1961,1.0,2,1,4,7,1,3,3,2.0,2,125,192,0,0,12.2783933071098,19,20,9.409928663668856,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
79.0,5,144.0,3,4,3,1,6,962.0,1153.0,5,1,1193,0,1193,1.0,2,0,3,6,0,5,3,2.0,2,140,153,0,3,11.894780707439258,49,49,9.481130576757746,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40.10120566823682,7,0.0,4,4,3,1,6,641.0,673.0,5,1,673,709,1382,1.0,2,1,4,6,0,1,1,2.0,2,153,50,0,0,12.013700752882718,21,21,7.8826922062890254,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
60.0,6,0.0,3,3,3,1,3,168.0,714.0,3,0,1664,862,2526,0.0,2,0,4,10,1,1,1,1.0,2,88,15,0,2,11.820410164718188,71,105,9.050171619823361,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
136.39130283804076,6,902.0,3,4,3,4,5,1110.0,1705.0,5,1,1390,0,1390,1.0,1,1,5,4,2,5,1,2.0,2,0,189,0,0,12.437184366493561,64,64,10.581114921438036,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
36.0,7,106.0,4,4,3,1,1,0.0,764.0,5,1,764,862,1626,0.0,2,1,4,6,0,3,2,2.0,2,0,27,0,0,12.075394321888057,18,18,7.873978379604501,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
57.0,5,0.0,3,3,3,1,5,421.0,690.0,3,1,868,690,1558,0.0,1,1,3,7,1,1,1,2.0,2,0,36,0,3,11.918390573078392,71,82,8.764990330169104,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
79.15464521680738,5,0.0,3,3,3,1,1,0.0,978.0,3,1,1422,0,1422,0.0,1,0,3,6,1,5,2,1.0,2,0,0,36,2,11.848683160653573,43,61,9.420763358881013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
52.0,5,0.0,3,3,3,1,1,0.0,1078.0,3,1,1128,445,1573,0.0,2,0,3,8,1,1,1,2.0,1,0,0,0,0,12.000891794590137,29,91,8.738735461363474,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
87.0,6,261.0,3,3,3,1,1,0.0,1116.0,3,1,1116,0,1116,0.0,1,1,3,5,0,5,1,2.0,2,0,0,0,0,11.982929094215963,59,59,9.210340371976184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68.52345834045224,2,0.0,3,0,0,0,0,0.0,0.0,2,0,660,0,660,0.0,1,0,2,5,0,0,0,0.0,0,0,0,100,0,11.065074640365626,71,74,9.104979856318357,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
80.0,6,144.0,3,3,3,1,5,832.0,1140.0,4,1,1707,0,1707,0.0,2,0,3,7,1,5,3,2.0,2,0,0,0,0,12.122691036591123,23,43,9.313618721429684,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134.0,5,132.0,3,3,3,1,4,176.0,1466.0,3,1,1466,0,1466,0.0,1,1,2,6,2,5,3,2.0,2,0,140,0,0,11.917723684090689,62,62,9.784422445377189,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51.59389087375667,9,260.0,4,4,3,3,6,1027.0,1614.0,5,1,1638,0,1638,1.0,2,0,5,5,1,5,3,2.0,2,230,68,0,0,12.611537753638338,21,21,8.469052816088302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
73.605865248993,5,275.0,3,3,3,2,3,988.0,988.0,4,1,1721,0,1721,1.0,2,0,3,7,2,4,1,2.0,2,50,84,0,0,11.884489021402711,61,61,9.2621735206162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
65.0,6,0.0,3,4,3,1,6,821.0,928.0,5,1,928,836,1764,1.0,2,1,4,7,0,5,2,2.0,2,276,99,0,3,12.352335152508426,24,24,9.643809676493944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
63.0,5,0.0,3,3,3,1,4,290.0,996.0,5,1,996,0,996,1.0,1,0,3,6,1,0,0,0.0,2,144,0,0,0,11.589886506106357,52,81,9.540147589478611,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
70.0,5,0.0,3,3,3,1,3,435.0,1202.0,3,1,1202,0,1202,0.0,1,0,3,6,0,5,2,1.0,2,0,35,120,2,11.695247021764184,65,65,9.07680897935166,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
71.70522976084597,5,57.0,3,3,3,1,3,827.0,988.0,3,1,988,0,988,1.0,1,0,3,5,0,1,1,2.0,2,0,0,0,0,11.763684183317412,60,60,9.204825191288073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56.0,5,0.0,3,3,3,1,1,0.0,1008.0,4,1,1028,0,1028,0.0,1,0,3,5,1,1,1,2.0,2,0,0,130,0,11.652687407345388,71,94,9.100525505968976,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
50.0,5,0.0,3,3,3,1,2,312.0,720.0,3,1,720,564,1284,0.0,1,1,3,5,0,1,1,1.0,2,0,35,0,1,11.608235644774552,71,74,8.160518247477505,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
109.07043500355198,9,1050.0,4,4,3,1,6,410.0,994.0,3,1,1599,1345,2944,0.0,2,2,4,9,1,5,2,3.0,2,140,70,16,0,11.918390573078392,44,44,10.109362862283819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
74.0,8,0.0,4,5,4,3,1,0.0,707.0,5,1,707,707,1414,0.0,2,1,4,6,1,5,3,2.0,2,100,35,0,0,12.089538829274222,17,17,9.111182800442965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
70.0,7,0.0,3,3,3,1,1,0.0,637.0,5,1,959,650,1609,0.0,1,1,4,8,2,6,1,3.0,2,0,0,0,2,12.203569515312056,31,89,9.41897923708751,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
60.0,6,0.0,3,3,3,1,6,700.0,813.0,5,1,813,712,1525,1.0,2,1,3,6,1,5,3,2.0,2,421,72,0,0,12.119969946476761,23,24,9.016512874996026,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
75.0,5,0.0,2,4,3,2,3,257.0,624.0,5,1,1092,564,1656,0.0,1,1,3,7,1,5,1,1.0,2,0,180,0,3,11.744037185933616,54,54,8.699514748210191,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
24.0,7,0.0,3,4,3,1,5,378.0,1055.0,2,1,1055,0,1055,0.0,2,0,3,4,0,5,1,2.0,2,0,38,0,0,11.908340237224891,44,44,7.835579246669965,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
60.0,5,0.0,3,3,3,1,1,0.0,676.0,5,1,676,676,1352,0.0,2,0,4,7,0,1,1,2.0,2,187,0,128,0,11.911701584927597,15,82,9.287301413112312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24.0,6,0.0,3,4,3,1,5,389.0,855.0,3,1,855,601,1456,0.0,2,1,3,6,1,5,1,2.0,2,0,28,0,0,11.834284063781393,44,44,7.761744984658913,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
32.0,8,0.0,4,4,3,4,6,1619.0,1719.0,5,1,1719,0,1719,2.0,1,1,4,6,2,5,3,2.0,2,122,30,0,0,12.688498794774466,28,28,9.291551627401006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
67.0,5,0.0,3,3,3,1,3,468.0,864.0,3,0,864,0,864,1.0,1,0,3,5,0,0,0,0.0,2,0,0,96,0,11.49272275765271,71,96,8.631235907456897,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
21.0,6,359.0,3,3,3,1,2,458.0,483.0,3,1,483,504,987,0.0,1,1,3,5,0,1,1,1.0,2,52,0,0,0,11.546360241056465,48,48,7.426549072397305,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
54.0,5,0.0,3,3,3,1,1,0.0,780.0,4,0,780,240,1020,0.0,1,0,3,6,0,0,0,0.0,0,0,0,176,0,11.451050061252142,25,146,8.754949455098293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
34.0,8,108.0,4,4,4,2,6,24.0,1554.0,5,1,1554,0,1554,0.0,2,0,4,6,1,5,2,2.0,2,156,73,0,0,12.25247901834433,15,15,8.431635303054591,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
60.0,10,662.0,5,5,3,4,1,0.0,1528.0,5,1,1528,1862,3390,0.0,3,1,5,10,1,3,3,3.0,2,204,34,0,0,13.20895199837856,15,15,9.801565562810744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
60.0,6,0.0,4,3,3,1,1,0.0,780.0,5,1,780,780,1560,0.0,1,1,4,7,0,0,0,0.0,0,344,0,0,0,11.982303898822046,12,109,9.464982590349763,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
140.0,4,0.0,3,3,3,1,2,120.0,864.0,5,1,864,0,864,0.0,1,0,3,4,0,1,1,2.0,2,0,0,0,0,11.856515169360305,70,70,9.859431166339208,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
67.33105004064632,6,0.0,3,4,3,1,5,732.0,982.0,5,1,1008,881,1889,0.0,2,1,3,9,1,5,3,2.0,2,0,0,0,0,12.2783933071098,21,21,9.066239028001926,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
60.77906689325393,5,0.0,3,3,3,1,5,659.0,1040.0,5,1,1040,0,1040,1.0,1,1,3,6,0,1,1,1.0,2,0,104,0,0,11.751942365440728,11,59,8.83884181343129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
75.0,5,0.0,3,3,3,3,4,954.0,1172.0,3,1,1172,0,1172,1.0,1,0,3,5,0,5,3,1.0,2,240,0,0,0,11.759785542901755,23,67,9.161675199994901,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
57.0,8,0.0,4,5,1,1,6,1032.0,1642.0,5,1,1418,0,1418,1.0,1,1,4,6,1,5,2,3.0,2,160,192,0,0,12.498428777526835,11,11,9.461332526110132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
52.0,6,0.0,3,3,2,1,2,425.0,884.0,3,1,959,408,1367,0.0,1,0,3,6,1,1,1,1.0,2,0,0,0,0,11.755871643580617,71,90,8.738735461363474,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
