sent_id,rev_id,sent_text,category,sentiment
413,687477493,à 10mn à pied du convention centre de marina bay.,other,0.0
414,687477493,On y reviendra pour le prochain séjour à Singapour.,none,0.0
415,687468800,We celebrated my mother’s birthday in Jade Restaurant.,food,1.0
416,687468800,They offered Cantonese-style cuisine of exceptional quality.,none,0.0
417,687468800,The restaurant had a great ambience.,food,1.0
418,687468800,The dishes served were delicious and we had a great experience.,none,1.0
419,687468800,Their service staff Ms. Yan Shuo & Ms. Yvonne have shown us hospitality of unforgettable warmth.,service,1.0
420,687468800,We will definitely come back again.,none,1.0
422,687462669,Definitely one with the best service!,service,1.0
423,687462669,Well served by Yvonne.,none,1.0
425,687462669,Food’s great and so value for money.,food,1.0
426,687462669,  Had a pleasant surprise for the birthday boy without any prearrangement.,none,1.0
427,687462669,  We are definitely coming back!,none,1.0
428,687453843,Had dinner here to celebrate my birthday and was pleasantly surprised by the service and food.,food,1.0
429,687453843,Staff surprised us with a birthday cake and even a photo printout to remember the night.,service,1.0
430,687453843,"Kudos to the staff Steve, Celine, Chloe, WL,Ramli, KL, Fish, Boon and Zoey.",service,1.0
431,687453843,Highly recommended place for special occasions!,none,1.0
432,687453092,My family of 4 had a great buffet dinner experience at Town restaurant in Fullerton hotel.,food,1.0
433,687453092,Wide selection of food and desserts.,food,0.0
434,687453092,The staff were attentive and thoughtful to present my dad with a slice of chocolate cake for his birthday.,service,1.0
435,687453092,"Much thanks to the staff tonight: Steve, WL, KC, Fish, Zoey, Celine, Chloe, Rambo and Boon.",service,1.0
436,687388115,The afternoon tea here was value for money.,food,1.0
437,687388115,"We received very warm and personal service from the staff, Lalikuma Camilla Albert.",service,1.0
438,687388115,We were also treated to beautiful music.,none,1.0
439,687388115,We enjoyed our time here very much.,none,1.0
440,687385907,"The ambience was great and the service was excellent (served by Lalikumar, Camilla and Jeanie)!",service,1.0
441,687385907,I am generally an indecisive person and the staff took the initiative to recommended teas to me.,service,
442,687385907,A very chill place that is great for meet ups,none,1.0
443,687385459,Had a great time celebrating my wife’s birthday at The Courtyard!,none,1.0
444,687385459,"Fullerton Staffs Mr Lalikumar, Ms Camilla & Aldin were very attentive to details and the extra mile that they took!",service,0.0
445,687385459,Will definitely come back again!,none,1.0
446,687337653,We had 2 night at the Fullerton HOtel which is a very nice Historic Hotel with great facilities.,none,1.0
447,687337653,"We would stay agon purley for the location , it was a lovley walk with sculptures all alon the way.",none,0.0
448,687337653,The staff were great but,service,1.0
449,687337653,not sure I would pay for the Club floor again.,none,-1.0
450,687337653,The staff were great but,service,1.0
451,687337653,"the food & drinks were just ok, I have had better Club Floors.",food,1.0
452,687271314,"If the Gardens by the Bay is a highlight of the trip, then of course the Sands is right there.",other,1.0
453,687271314,But it is necessary to walk back toward the Fullerton to get proper perspective of the views.,room,0.0
454,687271314,Compaints: toilet seat too small! and luggage lost for more than an hour - ?,none,-1.0
455,687271314,compensated by more fruit?,none,0.0
456,687221940,The staff are very friendly and attentive throughout the night.,service,1.0
457,687221940,Excellent choice to celebrate both birthday and graduation celebration.,none,1.0
458,687221940,Abigael and Vivian was a great help throughout the night.,none,1.0
459,687221940,Highly recommended for anyone who wants to have a great experience :) would definitely return for more in future!,none,1.0
460,687213383,Came for the chocolate buffet (available on Saturdays only) and was pleasantly surprised to find savory items on the mostly chocolate based offerings.,food,1.0
461,687213383,"Some of the chocolate desserts were mostly average in taste although, the quality of chocolate used was certainly high.",none,1.0
462,687213383,I would suggest trying every item on the buffet to decide what you like or dislike since taste is subjective.,food,-1.0
463,687213383,"For the list price, there needs to be more exciting desserts to entice the eye and tickle the taste buds.",none,1.0
464,687213383,The best chocolate offering is the assorted pralines.,none,1.0
465,687213383,They probably don’t name the pralines so one can be surprised by the filling.,none,1.0
466,687213383,The hot chocolate station is a shadow of its former self.,none,0.0
467,687213383,I remember a large display of chocolate feves but,none,0.0
468,687213383,now is replaced by a smaller selection.,none,0.0
469,687213383,The hot chocolate is,none,0.0
470,687209705,"Great spread of chocolates of all tastes, savoury and sweet.",none,1.0
471,687209705,"Coffee Pork Ribs are amazingly good, and you can never go wrong with chocolate.",none,1.0
473,687209705,Even a chocolate lover will get chocolate overload.,none,1.0
475,687209705,"Compliments to the servers of the night for their warm service, Lalikumar, Camilla, Jeanie.",service,1.0
476,687208492,"Excellence service provided from Steve & his team (Celine, Josh, Zaey, Abby,Chloe, Ramli,Boon, KC & Fish).",service,1.0
477,687208492,We have a great experience and celebration at Town Restaurant.,food,1.0
478,687208492,Food was good too.,food,1.0
479,687208492,Thanks for the pleasant experience.,none,1.0
480,687197201,We had a great celebration here!,none,1.0
481,687197201,"Abby, Razali, Khloe, zoey, Boon, Fish and Steve.",none,0.0
482,687197201,They were great team serving us well throughout the night.,none,1.0
483,687197201,Thanks so much for the varieties of food and service.,food,1.0
485,687196369,"Thanks to the team of Celine, KC, Boon, Weilun, Steve, Zoey, Chloe, Fish and Abby for the wonderful hospitality.",none,1.0
486,687196369,My dad’s birthday was a blast!,none,0.0
487,687196369,The food was awesome although the Thai theme had too much spicy food.,food,1.0
488,687196369,"However, desert selections was as usual, overwhelming with variety.",food,0.0
489,687192489,Great service by TOWN manager and staff.,service,1.0
492,687192489,I had a great birthday buffet diner and the TOWN.,food,1.0
493,687192489,I was surprised birthday cake presented to me by the manager.,none,1.0
494,687192489,Great food high standard.,food,1.0
495,687192489,Especially the desserts.,none,0.0
497,687192489,Keep it up.,none,0.0
498,687186403,Very good and attentive service.,service,1.0
499,687186403,They are friendly and always serve with smile from the waiter and waitress to the cooking counter staff.,service,1.0
501,687186403,The manager and team really serve with pride and make our dinning experience very pleasant.,none,1.0
502,687186403,The team also printed our family photo as a very nice gesture.,none,1.0
504,687186403,"Thanks to the service team, Ramli, Zoey, Celine, Steve, Abby and Fish.",service,1.0
505,687186403,Special thanks to Chloe for excellent hospitality and attention given to all guests.,none,1.0
506,687183477,"Food is great, service is prompt and personalized.",service,1.0
507,687183477,It was my mum's birthday and complimentary slice of cake and photo was given as a gift.,none,1.0
508,687183477,Overall it had been a pleasant experience dining at Town restaurant.,food,1.0
509,687183477,"I would like to express my gratitude to the staffs - Steve,  Zoey,  ",service,1.0
510,687183477,"Aby,  Jiang ning, Fish, Chloe, Ramli, Celine and Wei Lun for the wonderful night ☺",none,1.0
511,687171899,Was walking around raffles area earlier with some friends who are on holiday here.,none,1.0
512,687171899,"When we passed by Fullerton, they were so attracted with the facade that we went in and see what they have for high tea.",food,1.0
514,687171899,"While wandering and wondering, Lailanie greeted me and my friends with very warm smile and asked how she could assist.",none,1.0
515,687171899,I was so impressed with her sensitivity and for her service.,service,1.0
516,687171899,We were convinced to stay and enjoyed the high tea.,none,1.0
517,687171899,Price is somehow on the high side but,none,0.0
518,687171899,"well its a 5-star hotel and we got excellent service, comfortable dining place and a decent english high tea.",service,1.0
519,687164376,Brought my bffs here for their birthday celebrations!  ,none,0.0
520,687164376,"Lalikumar Camilla Albert is our service attendance, he gave incredibly awesome service to us.",service,1.0
521,687164376,He do pay attention to us but,none,-1.0
522,687164376,still give us private space to chit chat ◡̈  Thank you so much for the awesome service!,service,1.0
523,687164376,Singapore need this kinda of service around!,service,0.0
524,687153485,It was my 10th year being based in Singapore and we celebrated it by having a night stay at The Fullerton Hotel.,none,1.0
525,687153485,I’m very impressed with my room decoration when I saw it.,room,1.0
526,687153485,"There are balloons, towel arts, slice of cake and orchids.",none,0.0
527,687153485,Our room got upgraded to Postmaster Room with bathtub and king-sized bed.,room,0.0
